"LIBRARYREFERENCE","FOOTPRINT1","CATEGORY","COMMENT","COMPONENTLINK1DESCRIPTION","COMPONENTLINK1URL","COMPONENTLINK2DESCRIPTION","COMPONENTLINK2URL","CONTACT RESISTANCE","GENDER","MANUFACTURER","MANUFACTURER PART NUMBER","MATCH CODE","MOUNT","NUMBER OF PINS","NUMBER OF ROWS","OPERATING TEMPERATURE MAX","OPERATING TEMPERATURE MIN","ORIENTATION","PACKAGING","PITCH","RATED CURRENT","WITHSTANDING VOLTAGE","WORKING VOLTAGE","SHEETPART","DESIGNATOR","DESCRIPTION"
"613012216921","613012216921","Board-to-Board Connectors","613012216921","Website Link","https://www.we-online.com/redexpert/article/613012216921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613012216921?ad","20mOhm","Socket Header","Wurth Elektronik","613012216921","WR-PHD","Through Hole","12","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 12P"
"61301221821","61301221821","Board-to-Board Connectors","61301221821","Website Link","https://www.we-online.com/redexpert/article/61301221821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301221821?ad","20mOhm","Socket Header","Wurth Elektronik","61301221821","WR-PHD","Through Hole","12","2","125°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 12P"
"613012243121","613012243121","Board-to-Board Connectors","613012243121","Website Link","https://www.we-online.com/redexpert/article/613012243121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613012243121?ad","20mOhm","Socket Header","Wurth Elektronik","613012243121","WR-PHD","Through Hole","12","2","125°C","-40°C","Angled","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Angled, pitch 2.54mm, 2 Row, 12P"
"61301225721","61301225721","Board-to-Board Connectors","61301225721","Website Link","https://www.we-online.com/redexpert/article/61301225721?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301225721?ad","20mOhm","Socket Header","Wurth Elektronik","61301225721","WR-PHD","Through Hole","12","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 12P"
"61301311121","61301311121","Board-to-Board Connectors","61301311121","Website Link","https://www.we-online.com/redexpert/article/61301311121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301311121?ad","20mOhm","Pin Header","Wurth Elektronik","61301311121","WR-PHD","Through Hole","13","1","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 1 Row, 13P"
"61301311821","61301311821","Board-to-Board Connectors","61301311821","Website Link","https://www.we-online.com/redexpert/article/61301311821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301311821?ad","20mOhm","Socket Header","Wurth Elektronik","61301311821","WR-PHD","Through Hole","13","1","105°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 1 Row, 13P"
"613013143121","613013143121","Board-to-Board Connectors","613013143121","Website Link","https://www.we-online.com/redexpert/article/613013143121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613013143121?ad","20mOhm","Socket Header","Wurth Elektronik","613013143121","WR-PHD","Through Hole","13","1","105°C","-40°C","Angled","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Angled, pitch 2.54mm, 1 Row, 13P"
"61301411021","61301411021","Board-to-Board Connectors","61301411021","Website Link","https://www.we-online.com/redexpert/article/61301411021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301411021?ad","20mOhm","Pin Header","Wurth Elektronik","61301411021","WR-PHD","Through Hole","14","1","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 1 Row, 14P"
"61301411121","61301411121","Board-to-Board Connectors","61301411121","Website Link","https://www.we-online.com/redexpert/article/61301411121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301411121?ad","20mOhm","Pin Header","Wurth Elektronik","61301411121","WR-PHD","Through Hole","14","1","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 1 Row, 14P"
"61301411821","61301411821","Board-to-Board Connectors","61301411821","Website Link","https://www.we-online.com/redexpert/article/61301411821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301411821?ad","20mOhm","Socket Header","Wurth Elektronik","61301411821","WR-PHD","Through Hole","14","1","105°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 1 Row, 14P"
"61301421021","61301421021","Board-to-Board Connectors","61301421021","Website Link","https://www.we-online.com/redexpert/article/61301421021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301421021?ad","20mOhm","Pin Header","Wurth Elektronik","61301421021","WR-PHD","Through Hole","14","2","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 2 Row, 14P"
"61301421121","61301421121","Board-to-Board Connectors","61301421121","Website Link","https://www.we-online.com/redexpert/article/61301421121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301421121?ad","20mOhm","Pin Header","Wurth Elektronik","61301421121","WR-PHD","Through Hole","14","2","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 2 Row, 14P"
"61301421821","61301421821","Board-to-Board Connectors","61301421821","Website Link","https://www.we-online.com/redexpert/article/61301421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301421821?ad","20mOhm","Socket Header","Wurth Elektronik","61301421821","WR-PHD","Through Hole","14","2","125°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 2 Row, 14P"
"613014243121","613014243121","Board-to-Board Connectors","613014243121","Website Link","https://www.we-online.com/redexpert/article/613014243121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613014243121?ad","20mOhm","Socket Header","Wurth Elektronik","613014243121","WR-PHD","Through Hole","14","2","125°C","-40°C","Angled","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Angled, pitch 2.54mm, 2 Row, 14P"
"61301511021","61301511021","Board-to-Board Connectors","61301511021","Website Link","https://www.we-online.com/redexpert/article/61301511021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301511021?ad","20mOhm","Pin Header","Wurth Elektronik","61301511021","WR-PHD","Through Hole","15","1","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 1 Row, 15P"
"61301511121","61301511121","Board-to-Board Connectors","61301511121","Website Link","https://www.we-online.com/redexpert/article/61301511121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301511121?ad","20mOhm","Pin Header","Wurth Elektronik","61301511121","WR-PHD","Through Hole","15","1","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 1 Row, 15P"
"61301511821","61301511821","Board-to-Board Connectors","61301511821","Website Link","https://www.we-online.com/redexpert/article/61301511821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301511821?ad","20mOhm","Socket Header","Wurth Elektronik","61301511821","WR-PHD","Through Hole","15","1","105°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 1 Row, 15P"
"613015143121","613015143121","Board-to-Board Connectors","613015143121","Website Link","https://www.we-online.com/redexpert/article/613015143121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/613015143121?ad","20mOhm","Socket Header","Wurth Elektronik","613015143121","WR-PHD","Through Hole","15","1","105°C","-40°C","Angled","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Angled, pitch 2.54mm, 1 Row, 15P"
"61301611021","61301611021","Board-to-Board Connectors","61301611021","Website Link","https://www.we-online.com/redexpert/article/61301611021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301611021?ad","20mOhm","Pin Header","Wurth Elektronik","61301611021","WR-PHD","Through Hole","16","1","105°C","-40°C","Angled","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Angled, pitch 2.54mm, 1 Row, 16P"
"61301611121","61301611121","Board-to-Board Connectors","61301611121","Website Link","https://www.we-online.com/redexpert/article/61301611121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301611121?ad","20mOhm","Pin Header","Wurth Elektronik","61301611121","WR-PHD","Through Hole","16","1","105°C","-40°C","Vertical","Bag","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 2.54mm, 1 Row, 16P"
"61301611821","61301611821","Board-to-Board Connectors","61301611821","Website Link","https://www.we-online.com/redexpert/article/61301611821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61301611821?ad","20mOhm","Socket Header","Wurth Elektronik","61301611821","WR-PHD","Through Hole","16","1","105°C","-40°C","Vertical","Tray","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 2.54mm, 1 Row, 16P"
